發生年度,發生時-Hours,區序,天候,事故位置,路面狀況3,年齡,飲酒情形,座標-X,座標-Y
110,8,03中山區,6,1,4,30,10,121.5420308,25.05201669
110,8,03中山區,6,9,4,27,1,121.5240098,25.04995599
110,8,08士林區,6,1,4,37,1,121.5115442,25.0822483
110,8,08士林區,6,1,4,67,1,121.5115442,25.0822483
110,8,10文山區,6,2,4,47,2,121.5633705,24.9828608
110,8,10文山區,6,2,4,41,2,121.5633705,24.9828608
110,8,04大安區,6,1,4,28,1,121.5420036,25.0378059
110,8,04大安區,6,1,4,56,1,121.5420036,25.0378059
110,8,04大安區,6,1,4,54,1,121.5486404,25.0425982
110,8,04大安區,6,1,4,69,1,121.5486404,25.0425982
110,8,07信義區,6,18,4,49,1,121.5702354,25.04569516
110,8,07信義區,6,18,4,59,10,121.5702354,25.04569516
110,9,08士林區,8,2,4,55,11,121.5331946,25.10940713
110,9,08士林區,8,2,4,42,1,121.5331946,25.10940713
110,9,02萬華區,6,9,4,21,8,121.4953074,25.03230095
110,9,02萬華區,6,9,4,,,121.4953074,25.03230095
110,9,12內湖區,6,8,4,60,1,121.6115735,25.07010733
110,9,12內湖區,6,8,4,24,1,121.6115735,25.07010733
110,9,04大安區,6,1,4,70,1,121.549679,25.03544751
110,9,04大安區,6,1,4,58,1,121.549679,25.03544751
110,10,04大安區,6,1,4,26,1,121.5511978,25.03796241
110,10,04大安區,6,1,4,81,1,121.5511978,25.03796241
110,10,12內湖區,6,1,4,36,1,121.5851244,25.084361
110,10,12內湖區,6,1,4,19,1,121.5851244,25.084361
110,11,08士林區,8,9,4,67,2,121.5217822,25.08832674
110,11,08士林區,8,9,4,73,2,121.5217822,25.08832674
110,11,08士林區,8,9,4,41,9,121.5217822,25.08832674
110,11,03中山區,6,9,4,52,1,121.5274369,25.05491814
110,11,03中山區,6,9,4,38,1,121.5274369,25.05491814
110,11,11南港區,6,9,4,27,2,121.6119308,25.06201726
110,11,11南港區,6,9,4,45,2,121.6119308,25.06201726
110,11,09北投區,8,2,4,66,9,121.4966437,25.13439207
110,11,09北投區,8,2,4,64,9,121.4966437,25.13439207
110,11,05中正區,6,1,4,40,1,121.5281305,25.01170607
110,11,05中正區,6,1,4,56,1,121.5281305,25.01170607
110,11,08士林區,7,1,4,23,1,121.5358582,25.1118128
110,11,08士林區,7,1,4,75,1,121.5358582,25.1118128
110,11,01大同區,7,2,4,43,2,121.5185179,25.07176458
110,11,01大同區,7,2,4,85,10,121.5185179,25.07176458
110,11,04大安區,6,7,4,23,11,121.5433627,25.01620251
110,11,04大安區,6,7,4,57,2,121.5433627,25.01620251
110,12,12內湖區,6,1,4,44,2,121.611218,25.07038337
110,12,12內湖區,6,1,4,37,2,121.611218,25.07038337
110,12,07信義區,6,9,4,20,1,121.5615358,25.03588964
110,12,07信義區,6,9,4,69,1,121.5615358,25.03588964
110,12,07信義區,6,9,4,34,10,121.5615358,25.03588964
110,12,07信義區,7,9,4,34,1,121.5614487,25.04114115
110,12,07信義區,7,9,4,40,1,121.5614487,25.04114115
110,13,10文山區,6,9,4,53,1,121.5668695,25.00569556
110,13,10文山區,6,9,4,36,2,121.5668695,25.00569556
110,13,10文山區,7,1,4,30,2,121.5599737,24.996709
110,13,10文山區,7,1,4,41,2,121.5599737,24.996709
110,13,06松山區,7,1,4,37,2,121.5623398,25.05489924
110,13,10文山區,6,9,4,56,2,121.5589841,24.97927164
110,13,06松山區,7,1,4,22,2,121.5623398,25.05489924
110,13,10文山區,6,9,4,47,2,121.5589841,24.97927164
110,13,02萬華區,8,1,4,49,2,121.4960657,25.03881698
110,13,02萬華區,8,1,4,28,2,121.4960657,25.03881698
110,14,09北投區,8,1,4,23,2,121.4644347,25.12385447
110,14,09北投區,8,1,4,56,2,121.4644347,25.12385447
110,15,05中正區,7,1,4,40,1,121.5179423,25.03858698
110,15,05中正區,7,1,4,66,1,121.5179423,25.03858698
110,15,12內湖區,8,3,4,47,1,121.5695046,25.07886783
110,15,12內湖區,8,3,4,52,1,121.5695046,25.07886783
110,15,10文山區,6,9,4,19,2,121.5589751,24.97926596
110,15,10文山區,6,9,4,19,10,121.5589751,24.97926596
110,15,12內湖區,6,1,4,31,1,121.5977371,25.06734893
110,15,09北投區,8,2,4,80,1,121.5140045,25.11157552
110,15,12內湖區,6,1,4,21,1,121.5977371,25.06734893
110,15,09北投區,8,2,4,33,1,121.5140045,25.11157552
110,16,10文山區,6,9,4,54,2,121.5533606,25.00119815
110,16,10文山區,6,9,4,78,10,121.5533606,25.00119815
110,16,09北投區,7,1,4,40,1,121.5190216,25.11879453
110,16,09北投區,7,1,4,58,1,121.5190216,25.11879453
110,16,04大安區,8,9,4,55,1,121.5486524,25.04388088
110,16,04大安區,8,9,4,23,1,121.5486524,25.04388088
110,17,03中山區,7,1,4,48,1,121.5392113,25.05797232
110,17,03中山區,7,1,4,85,1,121.5392113,25.05797232
110,17,12內湖區,6,2,4,55,1,121.6127271,25.06890196
110,17,12內湖區,6,2,4,65,10,121.6127271,25.06890196
110,17,06松山區,7,9,4,25,1,121.5717271,25.04949172
110,17,03中山區,8,9,4,63,1,121.5322069,25.05794905
110,17,06松山區,7,9,4,32,1,121.5717271,25.04949172
110,17,03中山區,8,9,4,,,121.5322069,25.05794905
110,17,01大同區,7,2,4,45,2,121.5135639,25.05831187
110,17,01大同區,7,2,4,60,2,121.5135639,25.05831187
110,18,06松山區,7,1,4,27,1,121.5613891,25.06079013
110,18,06松山區,7,1,4,17,1,121.5613891,25.06079013
110,18,06松山區,7,1,4,54,1,121.5613891,25.06079013
110,18,03中山區,8,2,4,36,1,121.5300241,25.04852398
110,18,03中山區,8,2,4,62,1,121.5300241,25.04852398
110,18,03中山區,8,2,4,60,10,121.5300241,25.04852398
110,18,02萬華區,6,2,4,60,1,121.4994832,25.02267324
110,18,02萬華區,6,2,4,48,1,121.4994832,25.02267324
110,18,06松山區,6,1,4,56,1,121.550766,25.06145782
110,18,06松山區,6,1,4,23,1,121.550766,25.06145782
110,18,12內湖區,7,13,4,45,1,121.5638723,25.08089145
110,18,12內湖區,7,13,4,57,1,121.5638723,25.08089145
110,19,10文山區,6,1,4,33,2,121.5583387,24.99749117
110,19,10文山區,6,1,4,51,10,121.5583387,24.99749117
110,19,10文山區,6,9,4,64,2,121.5436287,24.99169334
110,19,10文山區,6,9,4,32,2,121.5436287,24.99169334
110,19,12內湖區,6,1,4,42,1,121.5764746,25.06898498
110,19,12內湖區,6,1,4,34,1,121.5764746,25.06898498
110,19,10文山區,6,9,4,22,2,121.5733604,24.99716242
110,19,10文山區,6,9,4,42,2,121.5733604,24.99716242
110,19,10文山區,6,9,4,18,2,121.5733604,24.99716242
110,19,10文山區,6,9,4,21,2,121.5733604,24.99716242
110,19,10文山區,6,9,4,19,10,121.5733604,24.99716242
110,19,04大安區,6,2,4,33,1,121.5482349,25.03975549
110,19,04大安區,6,2,4,53,1,121.5482349,25.03975549
110,19,04大安區,6,2,4,36,1,121.5529445,25.03984569
110,19,04大安區,6,2,4,,11,121.5529445,25.03984569
110,19,04大安區,6,2,4,31,1,121.5529445,25.03984569
110,19,02萬華區,6,11,4,38,1,121.5043121,25.04790462
110,19,02萬華區,6,11,4,56,1,121.5043121,25.04790462
110,19,10文山區,6,9,4,20,2,121.5738906,24.98802058
110,19,10文山區,6,9,4,20,2,121.5738906,24.98802058
110,19,12內湖區,6,2,4,69,10,121.5815712,25.05676364
110,19,12內湖區,6,2,4,23,1,121.5815712,25.05676364
110,20,09北投區,6,2,4,18,1,121.5286115,25.13273163
110,20,09北投區,6,2,4,,,121.5286115,25.13273163
110,20,10文山區,6,9,4,20,2,121.5755566,24.98771849
110,20,10文山區,6,9,4,50,10,121.5755566,24.98771849
110,20,08士林區,6,9,4,37,1,121.5133438,25.08104705
110,20,08士林區,6,9,4,44,1,121.5133438,25.08104705
110,20,07信義區,6,1,4,27,1,121.5671753,25.04572847
110,20,07信義區,6,1,4,44,1,121.5671753,25.04572847
110,21,08士林區,6,9,4,43,2,121.5255581,25.091478
110,21,08士林區,6,9,4,72,10,121.5255581,25.091478
110,21,12內湖區,6,2,4,53,1,121.589789,25.07173983
110,21,12內湖區,6,2,4,26,1,121.589789,25.07173983
110,21,03中山區,6,1,4,44,1,121.5509107,25.08103706
110,21,11南港區,6,2,4,18,2,121.580248,25.04882013
110,21,09北投區,6,8,4,46,6,121.5117648,25.1086906
110,21,03中山區,6,1,4,23,1,121.5509107,25.08103706
110,21,11南港區,6,2,4,21,2,121.580248,25.04882013
110,21,09北投區,6,8,4,46,2,121.5117648,25.1086906
110,21,11南港區,6,2,4,22,10,121.580248,25.04882013
110,21,09北投區,6,8,4,24,2,121.5117648,25.1086906
110,21,03中山區,6,2,4,29,1,121.5410314,25.06244334
110,21,03中山區,6,2,4,40,1,121.5410314,25.06244334
110,21,08士林區,6,2,4,19,1,121.5253615,25.0840092
110,21,08士林區,6,2,4,31,1,121.5253615,25.0840092
110,21,08士林區,6,2,4,39,1,121.5253615,25.0840092
110,21,08士林區,6,2,4,19,10,121.5253615,25.0840092
110,21,06松山區,6,22,4,64,2,121.5650123,25.05894182
110,21,06松山區,6,22,4,66,1,121.5650123,25.05894182
110,21,04大安區,6,2,4,29,1,121.5384489,25.0124238
110,21,04大安區,6,2,4,44,1,121.5384489,25.0124238
110,21,07信義區,6,9,4,25,2,121.5579964,25.04127403
110,21,07信義區,6,9,4,72,2,121.5579964,25.04127403
110,22,08士林區,6,2,4,24,2,121.5102964,25.08210022
110,22,08士林區,6,2,4,50,10,121.5102964,25.08210022
110,22,08士林區,6,2,4,58,1,121.5102964,25.08210022
110,23,05中正區,6,2,4,25,1,121.5242347,25.04767246
110,23,07信義區,6,1,4,19,2,121.5727471,25.0472857
110,23,05中正區,6,2,4,,,121.5242347,25.04767246
110,23,07信義區,6,1,4,51,2,121.5727471,25.0472857
110,23,01大同區,6,1,4,33,2,121.5081978,25.05067776
110,23,01大同區,6,1,4,52,2,121.5081978,25.05067776
110,23,03中山區,6,9,4,24,1,121.550112,25.08514527
110,23,03中山區,6,9,4,47,1,121.550112,25.08514527
110,23,06松山區,6,1,4,44,1,121.5499344,25.06174958
110,23,07信義區,6,1,4,23,1,121.5806391,25.0453021
110,23,06松山區,6,1,4,25,1,121.5499344,25.06174958
110,23,07信義區,6,1,4,43,1,121.5806391,25.0453021
110,23,10文山區,6,2,4,49,2,121.5540264,24.99982047
110,23,10文山區,6,2,4,31,10,121.5540264,24.99982047
110,0,11南港區,6,1,4,32,1,121.619132,25.04320733
110,0,11南港區,6,1,4,30,1,121.619132,25.04320733
110,0,11南港區,6,1,4,33,10,121.619132,25.04320733
110,1,09北投區,7,9,4,52,1,121.5217767,25.11924952
110,1,09北投區,7,9,4,28,1,121.5217767,25.11924952
110,2,03中山區,6,2,4,78,1,121.5421061,25.0546247
110,2,03中山區,6,2,4,22,1,121.5421061,25.0546247
110,2,02萬華區,6,9,4,67,1,121.5013152,25.03589801
110,2,02萬華區,6,9,4,21,1,121.5013152,25.03589801
110,6,09北投區,7,19,4,91,10,121.5185629,25.11869642
110,6,09北投區,7,19,4,20,2,121.5185629,25.11869642
110,6,06松山區,7,9,4,52,1,121.5671757,25.05911047
110,6,06松山區,7,9,4,13,10,121.5671757,25.05911047
110,6,07信義區,6,9,4,23,1,121.5629843,25.03589289
110,6,07信義區,6,9,4,45,1,121.5629843,25.03589289
110,6,08士林區,8,1,4,46,1,121.5292975,25.10747866
110,6,08士林區,8,1,4,44,1,121.5292975,25.10747866
110,7,02萬華區,7,2,4,65,2,121.5005428,25.0322564
110,7,02萬華區,7,2,4,55,2,121.5005428,25.0322564
110,7,02萬華區,8,9,4,67,1,121.4952513,25.02806946
110,7,02萬華區,8,9,4,37,1,121.4952513,25.02806946
110,7,09北投區,8,1,4,44,1,121.4990994,25.1369436
110,7,09北投區,8,1,4,20,1,121.4990994,25.1369436
110,7,09北投區,8,1,4,7,10,121.4990994,25.1369436
110,7,08士林區,7,2,4,60,11,121.5274774,25.09784026
110,7,08士林區,7,2,4,28,1,121.5274774,25.09784026
110,7,03中山區,7,9,4,43,1,121.5396861,25.07261021
110,7,03中山區,7,9,4,67,1,121.5396861,25.07261021
110,7,02萬華區,7,11,4,38,1,121.4953006,25.01190713
110,7,02萬華區,7,11,4,46,1,121.4953006,25.01190713
110,7,02萬華區,7,11,4,43,1,121.4953006,25.01190713
110,8,03中山區,7,9,4,28,1,121.5293689,25.06825458
110,8,03中山區,7,9,4,40,1,121.5293689,25.06825458
110,8,08士林區,8,1,4,51,1,121.5210355,25.08133634
110,8,08士林區,8,1,4,83,1,121.5210355,25.08133634
110,8,08士林區,8,2,4,21,11,121.5088775,25.08806035
110,8,08士林區,8,2,4,51,11,121.5088775,25.08806035
110,8,08士林區,8,2,4,29,1,121.5088775,25.08806035
110,8,07信義區,7,1,4,25,1,121.5741099,25.04094406
110,8,07信義區,6,1,4,51,2,121.5714126,25.04226469
110,8,07信義區,7,1,4,37,1,121.5741099,25.04094406
110,8,07信義區,6,1,4,45,2,121.5714126,25.04226469
110,8,07信義區,7,9,4,34,1,121.5576018,25.03543621
110,8,07信義區,7,9,4,61,1,121.5576018,25.03543621
110,8,09北投區,8,9,4,68,1,121.4738527,25.12258975
110,8,09北投區,8,9,4,37,1,121.4738527,25.12258975
110,8,07信義區,6,1,4,25,1,121.5696973,25.03291074
110,8,07信義區,6,1,4,,,121.5696973,25.03291074
110,8,10文山區,6,1,4,33,1,121.5670399,25.00556115
110,8,10文山區,6,1,4,32,2,121.5670399,25.00556115
110,8,05中正區,7,1,4,59,2,121.5293797,25.01948235
110,8,05中正區,7,1,4,37,2,121.5293797,25.01948235
110,9,12內湖區,6,2,4,26,1,121.5876676,25.0644719
110,9,12內湖區,6,2,4,37,1,121.5876676,25.0644719
110,9,03中山區,7,9,4,23,1,121.5341649,25.0603434
110,9,03中山區,7,9,4,70,1,121.5341649,25.0603434
110,9,03中山區,7,9,4,47,1,121.5341649,25.0603434
110,9,05中正區,8,9,4,70,10,121.5131825,25.04236618
110,9,05中正區,8,9,4,38,2,121.5131825,25.04236618
110,9,05中正區,8,9,4,58,11,121.5131825,25.04236618
110,9,04大安區,7,9,4,32,1,121.5410662,25.04444562
110,9,04大安區,7,9,4,20,1,121.5410662,25.04444562
110,9,04大安區,7,9,4,50,1,121.5410662,25.04444562
110,9,04大安區,7,9,4,22,1,121.5410662,25.04444562
110,9,04大安區,7,9,4,31,10,121.5410662,25.04444562
110,10,09北投區,8,9,4,18,1,121.4714511,25.12276278
110,10,09北投區,8,9,4,39,1,121.4714511,25.12276278
110,10,10文山區,6,9,4,45,2,121.5401006,24.9999662
110,10,10文山區,6,9,4,67,2,121.5401006,24.9999662
110,10,10文山區,6,9,4,33,2,121.5401006,24.9999662
110,10,07信義區,6,2,4,,11,121.5760363,25.0383782
110,10,07信義區,6,2,4,30,1,121.5760363,25.0383782
110,10,07信義區,6,2,4,21,1,121.5760363,25.0383782
110,10,03中山區,8,9,4,32,1,121.537744,25.0667309
110,10,03中山區,8,9,4,71,1,121.537744,25.0667309
110,10,03中山區,8,9,4,72,10,121.537744,25.0667309
110,10,02萬華區,8,7,4,49,2,121.5052748,25.04941348
110,10,02萬華區,8,7,4,71,2,121.5052748,25.04941348
110,10,02萬華區,8,7,4,47,2,121.5052748,25.04941348
110,10,02萬華區,8,7,4,71,10,121.5052748,25.04941348
110,10,10文山區,6,1,4,50,2,121.5522314,25.0005075
110,10,10文山區,6,1,4,22,2,121.5522314,25.0005075
110,10,04大安區,7,1,4,21,1,121.5303467,25.03311812
110,10,04大安區,7,1,4,48,1,121.5303467,25.03311812
110,10,04大安區,8,1,4,18,1,121.5574865,25.0364529
110,10,04大安區,8,1,4,19,1,121.5574865,25.0364529
110,11,12內湖區,6,9,4,24,1,121.6186228,25.06946479
110,11,12內湖區,6,9,4,42,1,121.6186228,25.06946479
110,11,03中山區,7,8,4,66,1,121.5410921,25.05200649
110,11,03中山區,7,8,4,35,1,121.5410921,25.05200649
110,11,03中山區,7,8,4,28,10,121.5410921,25.05200649
110,11,02萬華區,7,9,4,,,121.4948131,25.03484596
110,11,02萬華區,7,9,4,50,1,121.4948131,25.03484596
110,11,09北投區,8,9,4,59,2,121.520248,25.1164534
110,11,09北投區,8,9,4,47,2,121.520248,25.1164534
110,11,03中山區,8,1,4,33,1,121.548064,25.0813317
110,11,03中山區,8,1,4,36,1,121.548064,25.0813317
110,11,07信義區,7,1,4,35,2,121.5667675,25.04535644
110,11,07信義區,7,1,4,20,2,121.5667675,25.04535644
110,11,04大安區,7,1,4,46,1,121.5571041,25.04395034
110,11,04大安區,7,1,4,82,1,121.5571041,25.04395034
110,12,08士林區,8,1,4,46,1,121.5302663,25.10769066
110,12,08士林區,8,1,4,25,1,121.5302663,25.10769066
110,12,08士林區,8,9,4,53,1,121.5189645,25.09456003
110,12,08士林區,8,9,4,43,1,121.5189645,25.09456003
110,12,05中正區,7,6,4,59,2,121.5185278,25.04831238
110,12,05中正區,7,6,4,35,2,121.5185278,25.04831238
110,13,11南港區,7,9,4,37,1,121.5851211,25.04572867
110,13,11南港區,7,9,4,45,1,121.5851211,25.04572867
110,13,04大安區,8,1,4,60,1,121.5263542,25.02900187
110,13,04大安區,8,1,4,20,1,121.5263542,25.02900187
110,13,05中正區,8,1,4,63,2,121.5252438,25.04435893
110,13,05中正區,8,1,4,,,121.5252438,25.04435893
110,13,09北投區,8,9,4,38,1,121.5189373,25.10922399
110,13,09北投區,8,9,4,44,1,121.5189373,25.10922399
110,13,02萬華區,8,1,4,78,2,121.4956333,25.02762963
110,13,02萬華區,8,1,4,20,2,121.4956333,25.02762963
110,13,09北投區,6,1,4,63,1,121.4676633,25.12782089
110,13,09北投區,6,1,4,27,1,121.4676633,25.12782089
110,14,03中山區,7,9,4,56,1,121.5352823,25.0723399
110,14,03中山區,7,9,4,17,1,121.5352823,25.0723399
110,14,03中山區,7,9,4,16,10,121.5352823,25.0723399
110,14,05中正區,8,1,4,21,1,121.516309,25.02569013
110,14,05中正區,8,1,4,45,1,121.516309,25.02569013
110,14,05中正區,8,8,4,29,1,121.5284126,25.04346127
110,14,05中正區,8,8,4,27,2,121.5284126,25.04346127
110,14,06松山區,7,9,4,23,1,121.5700225,25.05114273
110,14,06松山區,7,9,4,37,1,121.5700225,25.05114273
110,14,05中正區,7,2,4,46,2,121.5146796,25.04686936
110,14,05中正區,7,2,4,67,10,121.5146796,25.04686936
110,15,09北投區,7,9,4,21,1,121.4657638,25.12840022
110,15,09北投區,7,9,4,40,1,121.4657638,25.12840022
110,15,09北投區,7,9,4,19,1,121.4657638,25.12840022
110,15,12內湖區,7,2,4,21,1,121.5788707,25.0561614
110,15,12內湖區,7,2,4,38,1,121.5788707,25.0561614
110,15,07信義區,7,2,4,26,1,121.5591694,25.03259953
110,15,07信義區,7,2,4,18,1,121.5591694,25.03259953
110,16,11南港區,6,2,4,16,1,121.6153088,25.0552469
110,16,11南港區,6,2,4,16,1,121.6153088,25.0552469
110,16,11南港區,6,2,4,54,1,121.6153088,25.0552469
110,16,11南港區,6,2,4,18,10,121.6153088,25.0552469
110,16,02萬華區,6,2,4,63,2,121.4960827,25.02130368
110,16,02萬華區,6,2,4,85,10,121.4960827,25.02130368
110,16,01大同區,8,1,4,33,2,121.5183969,25.05730128
110,16,01大同區,8,1,4,36,1,121.5183969,25.05730128
110,16,01大同區,7,1,4,73,1,121.5075031,25.05373275
110,16,01大同區,7,1,4,53,1,121.5075031,25.05373275
110,16,03中山區,7,9,4,31,1,121.5434163,25.05024735
110,16,03中山區,7,9,4,92,10,121.5434163,25.05024735
110,16,03中山區,8,2,4,55,2,121.539128,25.0612215
110,16,03中山區,8,2,4,35,11,121.539128,25.0612215
110,16,03中山區,8,2,4,30,2,121.539128,25.0612215
110,17,10文山區,6,2,4,69,1,121.5404287,24.9960296
110,17,10文山區,6,2,4,88,10,121.5404287,24.9960296
110,17,12內湖區,8,9,4,30,1,121.5821206,25.05591245
110,17,12內湖區,8,9,4,47,10,121.5821206,25.05591245
110,17,05中正區,6,1,4,47,1,121.516015,25.0273173
110,17,05中正區,6,1,4,19,1,121.516015,25.0273173
110,17,03中山區,6,7,4,50,10,121.5260069,25.06490941
110,17,03中山區,6,7,4,27,1,121.5260069,25.06490941
110,17,06松山區,8,1,4,86,1,121.5566211,25.05366417
110,17,10文山區,6,2,4,51,9,121.5617809,25.00205017
110,17,06松山區,8,1,4,67,1,121.5566211,25.05366417
110,17,10文山區,6,2,4,53,10,121.5617809,25.00205017
110,17,04大安區,6,1,4,66,2,121.5368822,25.04375399
110,17,04大安區,6,1,4,38,10,121.5368822,25.04375399
110,17,04大安區,6,9,4,47,1,121.5433043,25.0297241
110,17,04大安區,6,9,4,40,1,121.5433043,25.0297241
110,17,04大安區,6,9,4,65,10,121.5433043,25.0297241
110,18,01大同區,6,9,4,49,1,121.5151177,25.06592196
110,18,01大同區,6,9,4,82,1,121.5151177,25.06592196
110,18,12內湖區,6,9,4,19,2,121.5762731,25.07193922
110,18,12內湖區,6,9,4,39,2,121.5762731,25.07193922
110,18,07信義區,6,9,4,55,11,121.5687309,25.04292544
110,18,07信義區,6,9,4,20,1,121.5687309,25.04292544
110,18,12內湖區,6,1,4,37,1,121.5770986,25.0839434
110,18,12內湖區,6,1,4,22,1,121.5770986,25.0839434
110,18,04大安區,6,1,4,24,2,121.5500487,25.0180316
110,18,04大安區,6,1,4,65,10,121.5500487,25.0180316
110,18,03中山區,8,9,4,20,1,121.5264675,25.06280281
110,18,03中山區,8,9,4,53,11,121.5264675,25.06280281
110,18,03中山區,8,9,4,46,1,121.5264675,25.06280281
110,18,03中山區,8,9,4,56,1,121.5264675,25.06280281
110,18,03中山區,8,9,4,21,10,121.5264675,25.06280281
110,18,02萬華區,6,9,4,26,1,121.4953053,25.02391241
110,18,02萬華區,6,9,4,61,1,121.4953053,25.02391241
110,19,09北投區,7,1,4,42,2,121.5004444,25.1261299
110,19,09北投區,7,1,4,43,2,121.5004444,25.1261299
110,19,01大同區,7,1,4,59,1,121.5115024,25.05817154
110,19,01大同區,7,1,4,39,1,121.5115024,25.05817154
110,19,01大同區,7,1,4,7,10,121.5115024,25.05817154
110,19,03中山區,6,2,4,29,1,121.5254653,25.05626463
110,19,03中山區,6,2,4,62,10,121.5254653,25.05626463
110,19,05中正區,7,2,4,48,2,121.5286425,25.03833258
110,19,05中正區,7,2,4,44,2,121.5286425,25.03833258
110,20,03中山區,8,1,4,66,2,121.5301772,25.05799684
110,20,03中山區,8,1,4,20,2,121.5301772,25.05799684
110,20,03中山區,8,1,4,19,10,121.5301772,25.05799684
110,20,03中山區,8,1,4,18,1,121.5301772,25.05799684
110,20,03中山區,8,1,4,24,1,121.5301772,25.05799684
110,20,03中山區,8,1,4,23,1,121.5301772,25.05799684
110,20,03中山區,8,1,4,30,1,121.5301772,25.05799684
110,20,12內湖區,6,1,4,44,1,121.5794335,25.05491444
110,20,12內湖區,6,1,4,67,1,121.5794335,25.05491444
110,20,12內湖區,6,1,4,20,1,121.5794335,25.05491444
110,20,12內湖區,6,1,4,27,1,121.5794335,25.05491444
110,20,03中山區,7,2,4,49,1,121.5391891,25.05873897
110,20,03中山區,7,2,4,24,1,121.5391891,25.05873897
110,20,04大安區,6,9,4,50,1,121.5396362,25.03841916
110,20,04大安區,6,9,4,18,1,121.5396362,25.03841916
110,21,07信義區,6,2,4,40,1,121.5596703,25.03213537
110,21,07信義區,6,1,4,26,1,121.5655025,25.0391144
110,21,07信義區,6,2,4,47,1,121.5596703,25.03213537
110,21,07信義區,6,1,4,30,1,121.5655025,25.0391144
110,21,04大安區,6,1,4,34,2,121.5434497,25.02118305
110,21,04大安區,6,1,4,25,2,121.5434497,25.02118305
110,21,04大安區,6,1,4,31,1,121.5434247,25.0212057
110,21,04大安區,6,1,4,23,1,121.5434247,25.0212057
110,21,04大安區,6,1,4,23,10,121.5434247,25.0212057
110,21,09北投區,7,9,4,40,1,121.5070706,25.11726131
110,21,09北投區,7,9,4,30,1,121.5070706,25.11726131
